2025-07-25 08:42:54 | INFO     | TestSecurity | _log_with_context:301 | [EnhancedLogger] Enhanced Logger initialized successfully
2025-07-25 12:29:34 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=www.microsoft.com | ip=2.20.118.102
2025-07-25 12:29:34 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Subdomain added | subdomain=ftp.microsoft.com
2025-07-25 12:29:34 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=ftp.microsoft.com | ip=134.170.188.232
2025-07-25 12:29:34 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Subdomain added | subdomain=dev.microsoft.com
2025-07-25 12:29:34 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=dev.microsoft.com | ip=2.20.116.128
2025-07-25 12:29:34 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Subdomain added | subdomain=api.microsoft.com
2025-07-25 12:29:34 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Subdomain added | subdomain=secure.microsoft.com
2025-07-25 12:29:34 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Subdomain added | subdomain=shop.microsoft.com
2025-07-25 12:29:34 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Subdomain added | subdomain=store.microsoft.com
2025-07-25 12:29:34 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Subdomain added | subdomain=m.microsoft.com
2025-07-25 12:29:34 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Subdomain added | subdomain=mobile.microsoft.com
2025-07-25 12:29:34 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=api.microsoft.com | ip=20.112.250.133
2025-07-25 12:29:34 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=secure.microsoft.com | ip=20.236.44.162
2025-07-25 12:29:34 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=shop.microsoft.com | ip=20.236.44.162
2025-07-25 12:29:34 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=store.microsoft.com | ip=20.76.201.171
2025-07-25 12:29:34 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=m.microsoft.com | ip=65.55.186.235
2025-07-25 12:29:34 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=mobile.microsoft.com | ip=65.55.186.235
2025-07-25 12:29:34 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Subdomain added | subdomain=remote.microsoft.com
2025-07-25 12:29:34 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=remote.microsoft.com | ip=131.107.0.6
2025-07-25 12:29:34 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Subdomain added | subdomain=staging.microsoft.com
2025-07-25 12:29:34 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=staging.microsoft.com | ip=20.236.44.162
2025-07-25 12:29:34 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Subdomain added | subdomain=support.microsoft.com
2025-07-25 12:29:34 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=support.microsoft.com | ip=13.107.246.76
2025-07-25 12:29:34 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Subdomain added | subdomain=docs.microsoft.com
2025-07-25 12:29:34 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Subdomain added | subdomain=demo.microsoft.com
2025-07-25 12:29:34 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Subdomain added | subdomain=help.microsoft.com
2025-07-25 12:29:34 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Subdomain added | subdomain=beta.microsoft.com
2025-07-25 12:29:34 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=docs.microsoft.com | ip=104.85.43.97
2025-07-25 12:29:34 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=demo.microsoft.com | ip=20.70.246.20
2025-07-25 12:29:34 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=help.microsoft.com | ip=20.236.44.162
2025-07-25 12:29:34 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=beta.microsoft.com | ip=65.55.58.14
2025-07-25 12:29:34 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Subdomain added | subdomain=login.microsoft.com
2025-07-25 12:29:34 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=login.microsoft.com | ip=40.126.32.74
2025-07-25 12:29:34 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Subdomain added | subdomain=cloud.microsoft.com
2025-07-25 12:29:34 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=cloud.microsoft.com | ip=20.236.44.162
2025-07-25 12:29:34 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Subdomain added | subdomain=cdn.microsoft.com
2025-07-25 12:29:34 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=cdn.microsoft.com | ip=104.85.23.100
2025-07-25 12:29:34 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Subdomain added | subdomain=img.microsoft.com
2025-07-25 12:29:34 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=img.microsoft.com | ip=104.75.227.115
2025-07-25 12:29:34 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Subdomain added | subdomain=admin.microsoft.com
2025-07-25 12:29:34 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Subdomain added | subdomain=portal.microsoft.com
2025-07-25 12:29:34 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=admin.microsoft.com | ip=13.107.6.156
2025-07-25 12:29:34 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=portal.microsoft.com | ip=13.107.6.156
2025-07-25 12:29:34 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Subdomain added | subdomain=media.microsoft.com
2025-07-25 12:29:34 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=media.microsoft.com | ip=13.107.246.76
2025-07-25 12:29:34 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Subdomain added | subdomain=download.microsoft.com
2025-07-25 12:29:34 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=download.microsoft.com | ip=2.21.146.155
2025-07-25 12:29:34 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Subdomain added | subdomain=assets.microsoft.com
2025-07-25 12:29:34 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=assets.microsoft.com | ip=104.40.129.89
2025-07-25 12:29:34 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Subdomain added | subdomain=pop.microsoft.com
2025-07-25 12:29:34 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Subdomain added | subdomain=smtp.microsoft.com
2025-07-25 12:29:34 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=pop.microsoft.com | ip=13.107.246.76
2025-07-25 12:29:34 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=smtp.microsoft.com | ip=205.248.106.64
2025-07-25 12:29:34 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Subdomain added | subdomain=email.microsoft.com
2025-07-25 12:29:34 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=email.microsoft.com | ip=157.55.150.73
2025-07-25 12:29:34 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Subdomain added | subdomain=dns.microsoft.com
2025-07-25 12:29:34 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Subdomain added | subdomain=gateway.microsoft.com
2025-07-25 12:29:34 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=dns.microsoft.com | ip=20.112.250.133
2025-07-25 12:29:34 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=gateway.microsoft.com | ip=131.107.16.142
2025-07-25 12:29:34 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Subdomain added | subdomain=mail1.microsoft.com
2025-07-25 12:29:34 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=mail1.microsoft.com | ip=131.107.115.212
2025-07-25 12:29:34 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Subdomain added | subdomain=mail2.microsoft.com
2025-07-25 12:29:34 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=mail2.microsoft.com | ip=131.107.115.215
2025-07-25 12:29:35 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Subdomain added | subdomain=search.microsoft.com
2025-07-25 12:29:35 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=search.microsoft.com | ip=92.122.166.121
2025-07-25 12:29:40 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS progress | completed=50 | total=99 | found=33
2025-07-25 12:29:41 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Subdomain added | subdomain=source.microsoft.com
2025-07-25 12:29:41 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=source.microsoft.com | ip=141.193.213.11
2025-07-25 12:29:41 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Subdomain added | subdomain=build.microsoft.com
2025-07-25 12:29:41 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=build.microsoft.com | ip=20.119.8.36
2025-07-25 12:29:41 | DEBUG    | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Subdomain added | subdomain=nexus.microsoft.com
2025-07-25 12:29:41 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=nexus.microsoft.com | ip=20.15.133.131
2025-07-25 12:29:41 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS BruteForce enumeration completed | tested=99 | found=36
2025-07-25 12:29:41 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Engine completed | engine=dns | found=36
2025-07-25 12:29:41 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Enumeration completed successfully | total_found=36 | time_elapsed=40.49948763847351
2025-07-25 12:29:41 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] SUCCESS: Session completed | subdomains_found=36 | total_logs=123 | errors=0
2025-07-25 12:57:13 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [EnhancedLogger] Enhanced Logger initialized successfully
2025-07-25 12:57:13 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Global utilities initialized
2025-07-25 12:57:13 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [EnhancedLogger] Enhanced Logger initialized successfully
2025-07-25 12:57:13 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Global utilities initialized
2025-07-25 12:57:13 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Starting Sublist3r Enhanced | domain=thales.com
2025-07-25 12:57:13 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Starting Certificate Transparency enumeration | domain=thales.com
2025-07-25 12:57:13 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Querying endpoint | endpoint=https://crt.sh/?q=%.{domain}&output=json
2025-07-25 12:57:13 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Querying Certificate Transparency | url=https://crt.sh/?q=%.thales.com&output=json
2025-07-25 12:57:15 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Certificates processed | total_certs=255 | domains_found=7
2025-07-25 12:57:15 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Endpoint completed | endpoint=?q=%.{domain}&output=json | certificates=255 | new_domains=7
2025-07-25 12:57:16 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Querying endpoint | endpoint=https://crt.sh/?q={domain}&output=json
2025-07-25 12:57:16 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Querying Certificate Transparency | url=https://crt.sh/?q=thales.com&output=json
2025-07-25 12:57:46 | ERROR    | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Certificate Transparency request failed | error=HTTPSConnectionPool(host='crt.sh', port=443): Read timed out. (read timeout=30)
2025-07-25 12:57:46 | WARNING  | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] No data from endpoint | endpoint=https://crt.sh/?q={domain}&output=json
2025-07-25 12:57:46 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Querying endpoint | endpoint=https://crt.sh/?q=%.%.{domain}&output=json
2025-07-25 12:57:46 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Querying Certificate Transparency | url=https://crt.sh/?q=%.%.thales.com&output=json
2025-07-25 12:57:48 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Endpoint completed | endpoint=?q=%.%.{domain}&output=json | certificates=161 | new_domains=0
2025-07-25 12:57:49 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Certificate Transparency enumeration completed | found=7
2025-07-25 12:57:49 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Engine completed | engine=crt | found=7
2025-07-25 12:57:49 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Starting DNS BruteForce enumeration | domain=thales.com
2025-07-25 12:57:49 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Using default wordlist | size=99
2025-07-25 12:57:49 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Wordlist loaded | total_words=99 | valid_words=99
2025-07-25 12:57:49 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Starting DNS threads | threads=50 | wordlist_size=99
2025-07-25 12:57:49 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=www.thales.com | ip=199.60.103.30
2025-07-25 12:57:49 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=mail.thales.com | ip=142.250.201.179
2025-07-25 12:57:49 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=ftp.thales.com | ip=199.60.103.7
2025-07-25 12:57:49 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=portal.thales.com | ip=64.74.235.19
2025-07-25 12:57:49 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=help.thales.com | ip=199.60.103.226
2025-07-25 12:57:49 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=files.thales.com | ip=216.69.141.129
2025-07-25 12:57:49 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=email.thales.com | ip=15.197.155.180
2025-07-25 12:57:50 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS progress | completed=50 | total=99 | found=7
2025-07-25 12:57:56 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS BruteForce enumeration completed | tested=99 | found=7
2025-07-25 12:57:56 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Engine completed | engine=dns | found=7
2025-07-25 12:57:56 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [FileWriter] Writing 12 subdomains to TXT format | filename=thales_results.txt
2025-07-25 12:57:56 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Enumeration completed successfully | total_found=12 | time_elapsed=42.63236951828003
2025-07-25 12:57:56 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] SUCCESS: Session completed | subdomains_found=12 | total_logs=33 | errors=1
2025-07-25 13:02:57 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [EnhancedLogger] Enhanced Logger initialized successfully
2025-07-25 13:02:57 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Global utilities initialized
2025-07-25 13:02:57 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [EnhancedLogger] Enhanced Logger initialized successfully
2025-07-25 13:02:57 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Global utilities initialized
2025-07-25 13:02:57 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Starting Sublist3r Enhanced | domain=thales.com
2025-07-25 13:02:57 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Starting Certificate Transparency enumeration | domain=thales.com
2025-07-25 13:02:57 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Querying endpoint | endpoint=https://crt.sh/?q=%.{domain}&output=json
2025-07-25 13:02:57 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Querying Certificate Transparency | url=https://crt.sh/?q=%.thales.com&output=json
2025-07-25 13:03:05 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Certificates processed | total_certs=255 | domains_found=7
2025-07-25 13:03:05 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Endpoint completed | endpoint=?q=%.{domain}&output=json | certificates=255 | new_domains=7
2025-07-25 13:03:06 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Querying endpoint | endpoint=https://crt.sh/?q={domain}&output=json
2025-07-25 13:03:06 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Querying Certificate Transparency | url=https://crt.sh/?q=thales.com&output=json
2025-07-25 13:03:30 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Endpoint completed | endpoint=?q={domain}&output=json | certificates=255 | new_domains=0
2025-07-25 13:03:31 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Querying endpoint | endpoint=https://crt.sh/?q=%.%.{domain}&output=json
2025-07-25 13:03:31 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Querying Certificate Transparency | url=https://crt.sh/?q=%.%.thales.com&output=json
2025-07-25 13:03:31 | WARNING  | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] API error | status_code=502
2025-07-25 13:03:31 | WARNING  | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] No data from endpoint | endpoint=https://crt.sh/?q=%.%.{domain}&output=json
2025-07-25 13:03:31 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [CertificateTransparency] Certificate Transparency enumeration completed | found=7
2025-07-25 13:03:31 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Engine completed | engine=crt | found=7
2025-07-25 13:03:31 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Starting DNS BruteForce enumeration | domain=thales.com
2025-07-25 13:03:31 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Using default wordlist | size=99
2025-07-25 13:03:31 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Wordlist loaded | total_words=99 | valid_words=99
2025-07-25 13:03:31 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] Starting DNS threads | threads=50 | wordlist_size=99
2025-07-25 13:03:31 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=ftp.thales.com | ip=199.60.103.107
2025-07-25 13:03:31 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=portal.thales.com | ip=64.74.235.19
2025-07-25 13:03:31 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=www.thales.com | ip=199.60.103.30
2025-07-25 13:03:31 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=help.thales.com | ip=199.60.103.30
2025-07-25 13:03:31 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=mail.thales.com | ip=172.217.20.179
2025-07-25 13:03:31 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=files.thales.com | ip=216.69.141.129
2025-07-25 13:03:31 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS resolved | subdomain=email.thales.com | ip=15.197.155.180
2025-07-25 13:03:32 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS progress | completed=50 | total=99 | found=7
2025-07-25 13:03:38 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [DNSBruteForce] DNS BruteForce enumeration completed | tested=99 | found=7
2025-07-25 13:03:38 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Engine completed | engine=dns | found=7
2025-07-25 13:03:38 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [FileWriter] Writing 12 subdomains to JSON format | filename=thales_complete.json
2025-07-25 13:03:38 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] Enumeration completed successfully | total_found=12 | time_elapsed=41.62779450416565
2025-07-25 13:03:38 | INFO     | Sublist3r_Enhanced | _log_with_context:301 | [Main] SUCCESS: Session completed | subdomains_found=12 | total_logs=33 | errors=0
2025-07-25 13:31:28 | INFO     | JARVIS_Intelligence | _log_with_context:326 | [EnhancedLogger] Enhanced Logger initialized successfully
2025-07-25 13:31:28 | INFO     | JARVIS_Intelligence | _log_with_context:326 | [Main] Global utilities initialized
2025-07-25 13:31:28 | INFO     | JARVIS_Intelligence | _log_with_context:326 | [EnhancedLogger] Enhanced Logger initialized successfully
2025-07-25 13:31:28 | INFO     | JARVIS_Intelligence | _log_with_context:326 | [Main] Global utilities initialized
2025-07-25 13:31:28 | INFO     | JARVIS_Intelligence | _log_with_context:326 | [Main] Starting JARVIS Intelligence | domain=thales.com
2025-07-25 13:31:28 | INFO     | JARVIS_Intelligence | _log_with_context:326 | [CertificateTransparency] Starting Certificate Transparency enumeration | domain=thales.com
2025-07-25 13:31:28 | INFO     | JARVIS_Intelligence | _log_with_context:326 | [CertificateTransparency] Querying endpoint | endpoint=https://crt.sh/?q=%.{domain}&output=json
2025-07-25 13:31:28 | INFO     | JARVIS_Intelligence | _log_with_context:326 | [CertificateTransparency] Querying Certificate Transparency | url=https://crt.sh/?q=%.thales.com&output=json
2025-07-25 13:31:58 | ERROR    | JARVIS_Intelligence | _log_with_context:326 | [CertificateTransparency] Certificate Transparency request failed | error=HTTPSConnectionPool(host='crt.sh', port=443): Read timed out. (read timeout=30)
2025-07-25 13:31:58 | WARNING  | JARVIS_Intelligence | _log_with_context:326 | [CertificateTransparency] No data from endpoint | endpoint=https://crt.sh/?q=%.{domain}&output=json
2025-07-25 13:31:58 | INFO     | JARVIS_Intelligence | _log_with_context:326 | [CertificateTransparency] Querying endpoint | endpoint=https://crt.sh/?q={domain}&output=json
2025-07-25 13:31:58 | INFO     | JARVIS_Intelligence | _log_with_context:326 | [CertificateTransparency] Querying Certificate Transparency | url=https://crt.sh/?q=thales.com&output=json
2025-07-25 13:32:13 | WARNING  | JARVIS_Intelligence | _log_with_context:326 | [CertificateTransparency] API error | status_code=404
2025-07-25 13:32:13 | WARNING  | JARVIS_Intelligence | _log_with_context:326 | [CertificateTransparency] No data from endpoint | endpoint=https://crt.sh/?q={domain}&output=json
2025-07-25 13:32:13 | INFO     | JARVIS_Intelligence | _log_with_context:326 | [CertificateTransparency] Querying endpoint | endpoint=https://crt.sh/?q=%.%.{domain}&output=json
2025-07-25 13:32:13 | INFO     | JARVIS_Intelligence | _log_with_context:326 | [CertificateTransparency] Querying Certificate Transparency | url=https://crt.sh/?q=%.%.thales.com&output=json
2025-07-25 13:32:13 | WARNING  | JARVIS_Intelligence | _log_with_context:326 | [CertificateTransparency] API error | status_code=502
2025-07-25 13:32:13 | WARNING  | JARVIS_Intelligence | _log_with_context:326 | [CertificateTransparency] No data from endpoint | endpoint=https://crt.sh/?q=%.%.{domain}&output=json
2025-07-25 13:32:13 | INFO     | JARVIS_Intelligence | _log_with_context:326 | [CertificateTransparency] Certificate Transparency enumeration completed | found=0
2025-07-25 13:32:13 | INFO     | JARVIS_Intelligence | _log_with_context:326 | [Main] Engine completed | engine=crt | found=0
2025-07-25 13:32:13 | INFO     | JARVIS_Intelligence | _log_with_context:326 | [Main] Enumeration completed successfully | total_found=0 | time_elapsed=44.82999920845032
2025-07-25 13:32:13 | INFO     | JARVIS_Intelligence | _log_with_context:326 | [Main] SUCCESS: Session completed | subdomains_found=0 | total_logs=19 | errors=1
2025-07-25 13:39:28 | INFO     | JARVIS_Intelligence | _log_with_context:326 | [EnhancedLogger] Enhanced Logger initialized successfully
2025-07-25 13:39:28 | INFO     | JARVIS_Intelligence | _log_with_context:326 | [Main] Global utilities initialized
2025-07-25 13:39:28 | INFO     | JARVIS_Intelligence | _log_with_context:326 | [EnhancedLogger] Enhanced Logger initialized successfully
2025-07-25 13:39:28 | INFO     | JARVIS_Intelligence | _log_with_context:326 | [Main] Global utilities initialized
2025-07-25 13:39:28 | INFO     | JARVIS_Intelligence | _log_with_context:326 | [Main] Starting JARVIS Intelligence | domain=microsoft.com
2025-07-25 13:39:28 | DEBUG    | JARVIS_Intelligence | _log_with_context:326 | [CertificateTransparency] Enumerator initialized | domain=microsoft.com | timeout=25
2025-07-25 13:39:28 | INFO     | JARVIS_Intelligence | _log_with_context:326 | [CertificateTransparency] Starting Certificate Transparency enumeration | domain=microsoft.com
2025-07-25 13:39:28 | INFO     | JARVIS_Intelligence | _log_with_context:326 | [CertificateTransparency] Querying endpoint | endpoint=https://crt.sh/?q=%.{domain}&output=json
